ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
10425,RedDeadRedemption(RDR),Neutral,Red Dead Redemption said.. - transmasc queer cowboy pic.twitter.com / D1xDRwQiLw,2025-10-13 21:27:40,2025-10-13 21:27:50,80
10425,RedDeadRedemption(RDR),Neutral,Red Dead Redement said. - transmasc Queer cowboy pic.fm / D1xDRwQiLw,2025-10-13 21:27:40,2025-10-13 21:27:50,68
10425,RedDeadRedemption(RDR),Neutral,Red Dead Redemption said  . . - transmasc queer cowboy pic.twitter.com/D1xDRwQiLw,2025-10-13 21:27:40,2025-10-13 21:27:50,81
10425,RedDeadRedemption(RDR),Neutral,0 Red Dead Redemption said  . . - transmasc queer cowboy pic.twitter.com/D1xDRwQiLw,2025-10-13 21:27:40,2025-10-13 21:27:50,83
10425,RedDeadRedemption(RDR),Neutral,You,2025-10-13 21:27:40,2025-10-13 21:27:50,3
10426,RedDeadRedemption(RDR),Neutral,Mmmmm OKAY Red Dead Redemption 2 Part 6 | Asian Network Media –,2025-10-13 21:27:40,2025-10-13 21:27:50,65
10426,RedDeadRedemption(RDR),Neutral,Mmmmm OKAY Red Dead Redemption 2 Part 6 | Asian Network Media - English,2025-10-13 21:27:40,2025-10-13 21:27:50,71
10426,RedDeadRedemption(RDR),Neutral,Mmm OKAY Red Dead Redeeming 2 Part 6 - Asian Networked Media -,2025-10-13 21:27:40,2025-10-13 21:27:50,62
10426,RedDeadRedemption(RDR),Neutral,Mmmmm OKAY Red Dead Redemption 2 Part 6 | Paramount Network Media –,2025-10-13 21:27:40,2025-10-13 21:27:50,67
10426,RedDeadRedemption(RDR),Neutral,2013 Mmmmm OKAY Red 3 Dead Redemption 2 Part 1 6 | Asian Network Media –,2025-10-13 21:27:40,2025-10-13 21:27:50,72
10426,RedDeadRedemption(RDR),Neutral,Mmmmm OKAY Red Dead Redemption Anniversary Edition II | Asian Network Media –,2025-10-13 21:27:40,2025-10-13 21:27:50,77
10427,RedDeadRedemption(RDR),Neutral,"I'm legit killing people for their hats in red dead redemption 2.. . Fashion, bich",2025-10-13 21:27:40,2025-10-13 21:27:50,82
10427,RedDeadRedemption(RDR),Neutral,"I am legitimate to kill people for their hats in red dead salvation 2... fashion, bich",2025-10-13 21:27:40,2025-10-13 21:27:50,86
10427,RedDeadRedemption(RDR),Neutral,"I legally kill people for their hatches in red dead atonement 2... Fashion, scourge",2025-10-13 21:27:40,2025-10-13 21:27:50,83
10427,RedDeadRedemption(RDR),Neutral,"I'm legit killing people for their hats in red dead redemption year. Fashion, bich",2025-10-13 21:27:40,2025-10-13 21:27:50,82
10427,RedDeadRedemption(RDR),Neutral,"I'm m the legit killing people for their hats red in red for dead redemption 2... Fashion, bich",2025-10-13 21:27:40,2025-10-13 21:27:50,95
10427,RedDeadRedemption(RDR),Neutral,"I'm legit killing people for handing hats to red dead cities 2... Fashion, bich",2025-10-13 21:27:40,2025-10-13 21:27:50,79
10428,RedDeadRedemption(RDR),Positive,"Red Dead Redemption 2 | Blind story playthrough | Chilling, killing. twitch.tv/owenjd",2025-10-13 21:27:40,2025-10-13 21:27:50,85
10428,RedDeadRedemption(RDR),Positive,"Red Dead Redemption 2 | Blind Story Playthrough | Chill, kill. twitch.tv / owenjd",2025-10-13 21:27:40,2025-10-13 21:27:50,81
10428,RedDeadRedemption(RDR),Positive,"Red Dead Redeemment 2 \"Blind story playthrough\" Chilling, killing. tch.tv / ojd",2025-10-13 21:27:40,2025-10-13 21:27:50,79
10428,RedDeadRedemption(RDR),Positive,"Red Dead Redemption 2 | Blind story playthrough | Chilling, killing. twitch.tv/owenjd",2025-10-13 21:27:40,2025-10-13 21:27:50,85
10428,RedDeadRedemption(RDR),Positive,"6 Red Dead Redemption 2 | Blind story playthrough | Chilling, killing. twitch.tv/owenjd",2025-10-13 21:27:40,2025-10-13 21:27:50,87
10428,RedDeadRedemption(RDR),Positive,out,2025-10-13 21:27:40,2025-10-13 21:27:50,3
10429,RedDeadRedemption(RDR),Positive,My favourite 4 games. God of War. Red Dead Redemption 2. Uncharted 1. Rise of the Tomb Raider,2025-10-13 21:27:40,2025-10-13 21:27:50,93
10429,RedDeadRedemption(RDR),Positive,My four favorite games. God of War. Red Dead Redemption 2. Uncharted 1. Rise of the Tomb Raider,2025-10-13 21:27:40,2025-10-13 21:27:50,95
10429,RedDeadRedemption(RDR),Positive,Мои любимые 4 игры. Бог войной. Red Dead Redeemption 2. Uncharted 1. Rise of the Tomb Raider,2025-10-13 21:27:40,2025-10-13 21:27:50,92
10429,RedDeadRedemption(RDR),Positive,My favourite 4 games. God of War. Red Bank Redemption 2. Uncharted 1. Rise of the Church Raider,2025-10-13 21:27:40,2025-10-13 21:27:50,95
10429,RedDeadRedemption(RDR),Positive,My main favourite in 4 video games. God of War. Red Hot Dead Redemption 2. Uncharted territory 1. Rise of the Tomb Raider,2025-10-13 21:27:40,2025-10-13 21:27:50,121
10429,RedDeadRedemption(RDR),Positive,absolute favourite 4 games. Star of War. Red Army Redemption 2. Uncharted 1. Rise of series Tomb Raider,2025-10-13 21:27:40,2025-10-13 21:27:50,103
10432,RedDeadRedemption(RDR),Neutral,nan,2025-10-13 21:27:40,2025-10-13 21:27:50,3
10432,RedDeadRedemption(RDR),Neutral,It is not the first time that the EU Commission has taken such a step.,2025-10-13 21:27:40,2025-10-13 21:27:50,70
10432,RedDeadRedemption(RDR),Neutral,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care.",2025-10-13 21:27:40,2025-10-13 21:27:50,258
10432,RedDeadRedemption(RDR),Neutral,nan,2025-10-13 21:27:40,2025-10-13 21:27:50,3
10432,RedDeadRedemption(RDR),Neutral,nan,2025-10-13 21:27:40,2025-10-13 21:27:50,3
10432,RedDeadRedemption(RDR),Neutral,nan,2025-10-13 21:27:40,2025-10-13 21:27:50,3
10433,RedDeadRedemption(RDR),Negative,"as if i wasn’t sad enough already . . thanks, Red Dead Redemption 2 Storyline, you’ve completely broken me.",2025-10-13 21:27:40,2025-10-13 21:27:50,107
10433,RedDeadRedemption(RDR),Negative,"As if I wasn't sad enough.. thank you, Red Dead Redemption 2 storyline, you totally broke me.",2025-10-13 21:27:40,2025-10-13 21:27:50,93
10433,RedDeadRedemption(RDR),Negative,"as if i wasn't sad enough already.. thanks, Red Dead Redement 2 Storyline, you've completely broken me.",2025-10-13 21:27:40,2025-10-13 21:27:50,103
10433,RedDeadRedemption(RDR),Negative,"as If i wasn’t sad enough already.. thanks, Red Dead Redemption 2 Storyline, you’ve completely broken us.",2025-10-13 21:27:40,2025-10-13 21:27:50,105
10433,RedDeadRedemption(RDR),Negative,"smiling as if though i never wasn ’ wa t sad enough already.. thanks, Red Dead Red Redemption 2 Storyline, you ’ ve completely broken me.",2025-10-13 21:27:40,2025-10-13 21:27:50,137
10433,RedDeadRedemption(RDR),Negative,"as if i felt sad more already.. thanks, Red Dead Redemption 2 Dead, you’ve already broken me.",2025-10-13 21:27:40,2025-10-13 21:27:50,93
10434,RedDeadRedemption(RDR),Neutral,"So.........Wait,horse's arthura poo hahaha  . . store.playstation.com/",2025-10-13 21:27:40,2025-10-13 21:27:50,71
10434,RedDeadRedemption(RDR),Neutral,"So.... wait a minute, horse arthura poo hahaha.. store.playstation.com /",2025-10-13 21:27:40,2025-10-13 21:27:50,72
10434,RedDeadRedemption(RDR),Neutral,"So......... Wait, horse's arthura poo hahaha.. store.playstation.com /",2025-10-13 21:27:40,2025-10-13 21:27:50,70
10434,RedDeadRedemption(RDR),Neutral,"So.........Wait,horse's arthura poo hahaha <unk>. www.playstation.com/",2025-10-13 21:27:40,2025-10-13 21:27:50,70
10434,RedDeadRedemption(RDR),Neutral,"And So............ Wait, my horse'o s arthura poo hahaha.. com store. www playstation. com /",2025-10-13 21:27:40,2025-10-13 21:27:50,92
10434,RedDeadRedemption(RDR),Neutral,"you.........Wait,horse's arthura poo hahaha.. por.playstation.com/",2025-10-13 21:27:40,2025-10-13 21:27:50,66
10435,RedDeadRedemption(RDR),Negative,Last of us 2 🤝 Red Dead Redemption 2 . . Very flawed games with 10/10 reviews,2025-10-13 21:27:40,2025-10-13 21:27:50,77
10435,RedDeadRedemption(RDR),Negative,Last of Us 2 Red Dead Redemption 2. Very flawed games with 10 / 10 reviews,2025-10-13 21:27:40,2025-10-13 21:27:50,74
10435,RedDeadRedemption(RDR),Negative,The Last of Us 2: Red Dead Redeeming 2.. Very bright games with 10 / 10 reviews,2025-10-13 21:27:40,2025-10-13 21:27:50,79
10435,RedDeadRedemption(RDR),Negative,Last of us 2 🤝 Almost Dead Sessions 2.. Very flawed games with 10/10 reviews,2025-10-13 21:27:40,2025-10-13 21:27:50,76
10435,RedDeadRedemption(RDR),Negative,Last view of us 2 2 [UNK] Red and Dead Redemption Online 2.. Very flawed games with 10 / 10 reviews,2025-10-13 21:27:40,2025-10-13 21:27:50,99
10435,RedDeadRedemption(RDR),Negative,Last Second Summer 2 <unk> Red Dead Syndicate 2.. Very flawed games with 10/10 reviews,2025-10-13 21:27:40,2025-10-13 21:27:50,86
10436,RedDeadRedemption(RDR),Neutral,Arthur dies ! .,2025-10-13 21:27:40,2025-10-13 21:27:50,16
10436,RedDeadRedemption(RDR),Neutral,Arthur is dying!.,2025-10-13 21:27:40,2025-10-13 21:27:50,17
10436,RedDeadRedemption(RDR),Neutral,Arthur is dying!.,2025-10-13 21:27:40,2025-10-13 21:27:50,17
10436,RedDeadRedemption(RDR),Neutral,Arthur Dent!.,2025-10-13 21:27:40,2025-10-13 21:27:50,13
10436,RedDeadRedemption(RDR),Neutral,Arthur Holmes dies!.,2025-10-13 21:27:40,2025-10-13 21:27:50,20
10436,RedDeadRedemption(RDR),Neutral,person dies!.,2025-10-13 21:27:40,2025-10-13 21:27:50,13
10437,RedDeadRedemption(RDR),Neutral,Heads up! Going to be going live tonight at around 7pm BST for some more Red Dead Redemption 2 antics! Don't think anything will top last time where a man got beaten up by some cows . . . Twitch.tv/satsunami42 https://t.co/u3kkQDUIYK,2025-10-13 21:27:40,2025-10-13 21:27:50,233
10437,RedDeadRedemption(RDR),Neutral,Heads up! Going live tonight at about 7pm BST and seeing more Red Dead Redemption 2 antics! Don't think anything will top the last time a man was beaten up by a couple of cows... Twitch.tv / satsunami42 https: / / t.co / u3kkQDUIYK,2025-10-13 21:27:40,2025-10-13 21:27:50,231
10437,RedDeadRedemption(RDR),Neutral,Warm up! There are going to be a few more antique Red Dead Redeemtion 2 live today at around 7pm GMT! Don't think there will be anything the last time a man was beaten by some cow...,2025-10-13 21:27:40,2025-10-13 21:27:50,182
10437,RedDeadRedemption(RDR),Neutral,Heads up! Going to be streamed live tonight at almost 7pm BST expecting some more Red Dead Rising 2 excitement! Don't think anything will top last time where a man got beaten up by some cows... Twitch.tv/satsunami42 https://t.co/u3kkQDUIYK],2025-10-13 21:27:40,2025-10-13 21:27:50,240
10437,RedDeadRedemption(RDR),Neutral,Heads up! Going live to definitely be going live tonight at around 7pm BST for some more famous Red Dead Redemption Level 2 antics! Don't even think any anything will even top the last time where a man once got himself beaten up by some cows... Twitch. tv / satsunami42 https://t.co/u3kkQDUIYK ],2025-10-13 21:27:40,2025-10-13 21:27:50,295
10437,RedDeadRedemption(RDR),Neutral,way up! New to show going up tonight at around 7pm BST for some more Red Dead Redemption costume antics! Don't think this will top last part where a man gets beaten up by some gun... Twitch.tv/satsunami42 https://t.co/u3kkQDUIYK],2025-10-13 21:27:40,2025-10-13 21:27:50,229
10438,RedDeadRedemption(RDR),Neutral,Come Watch Me Wrangle Some Horses!,2025-10-13 21:27:40,2025-10-13 21:27:50,36
10438,RedDeadRedemption(RDR),Neutral,Watch me fight it out with a couple of horses!,2025-10-13 21:27:40,2025-10-13 21:27:50,46
10438,RedDeadRedemption(RDR),Neutral,Come and see me swing my horses!,2025-10-13 21:27:40,2025-10-13 21:27:50,32
10438,RedDeadRedemption(RDR),Neutral,Come Watch Me Wrangle My Horses!,2025-10-13 21:27:40,2025-10-13 21:27:50,32
10438,RedDeadRedemption(RDR),Neutral,Just Come Watch Me Wrangle Some Horses!,2025-10-13 21:27:40,2025-10-13 21:27:50,39
10438,RedDeadRedemption(RDR),Neutral,Come To Me Wrangle Some Horses!,2025-10-13 21:27:40,2025-10-13 21:27:50,31
10439,RedDeadRedemption(RDR),Neutral,Red Dead Redemption 2 + Street Fighter V + Cyberpunk 2077 + Resident Evil 3 Remake + Dying Light 2 wn.nr/TXKg9n,2025-10-13 21:27:40,2025-10-13 21:27:50,111
10439,RedDeadRedemption(RDR),Neutral,Red Dead Redemption 2 + Street Fighter V + Cyberpunk 2077 + Resident Evil 3 Remake + Dying Light 2 wn.nr / TXKg9n,2025-10-13 21:27:40,2025-10-13 21:27:50,113
10439,RedDeadRedemption(RDR),Neutral,Red Dead Redeeming 2 + Street Fighter V + Punk 2077 + Resident Evil 3 Remake + Dying Light 2,2025-10-13 21:27:40,2025-10-13 21:27:50,92
10439,RedDeadRedemption(RDR),Neutral,Red Dead Redemption 2 + Street Fighter V + Cyberpunk 2077 + Disk Evil 3 Remake — Dying Light // wn.nr/TXKg9n,2025-10-13 21:27:40,2025-10-13 21:27:50,108
10439,RedDeadRedemption(RDR),Neutral,Red Hot Dead Dark Redemption Story 2 + Street Fighter V + Cyberpunk 2077 + Super Resident Evil 3 Remake + Dead Dying with Light 2 wn. nr / 1 TXKg9n,2025-10-13 21:27:40,2025-10-13 21:27:50,147
10439,RedDeadRedemption(RDR),Neutral,Red Ghost From 2005 + Street Fighter V + Cyberpunk 2077 + Marvel Hero 3 Remake + Dying Light 2 wn.nr/TXKg9n,2025-10-13 21:27:40,2025-10-13 21:27:50,107
10440,RedDeadRedemption(RDR),Irrelevant,found out recently that noone dares to make mods for red dead redemption 2 due to the whole sue drama thats why the game has been dead of mods,2025-10-13 21:27:40,2025-10-13 21:27:50,142
10440,RedDeadRedemption(RDR),Irrelevant,found out recently that no one dares to make mods for Red Dead Redemption 2 because all the Sue drama is the reason the game is littered with mods,2025-10-13 21:27:40,2025-10-13 21:27:50,146
10440,RedDeadRedemption(RDR),Irrelevant,"It was recently revealed that no one dares make fashion for Red Dead Redemption 2 because of all the drama in court, which is why the game was dead from fashion",2025-10-13 21:27:40,2025-10-13 21:27:50,160
10440,RedDeadRedemption(RDR),Irrelevant,found out recently that noone dares to make suggestions for red dead redemption quests due to the whole sue drama thats why the game has been dead on mods,2025-10-13 21:27:40,2025-10-13 21:27:50,154
10440,RedDeadRedemption(RDR),Irrelevant,« found out recently that noone dares to make mods for red dead to redemption 2 due that to the whole whole per sue drama » thats why the new game has been dead of mods,2025-10-13 21:27:40,2025-10-13 21:27:50,168
10440,RedDeadRedemption(RDR),Irrelevant,found just recently that noone dares to make mods of red dead redemption the Add to the mob sue drama thats why the game has been dead of mods,2025-10-13 21:27:40,2025-10-13 21:27:50,142
10441,RedDeadRedemption(RDR),Negative,.  . . Check out this clip! CGalvSports streaming Red Dead Redemption 2!  clips.twitch.tv/MistyApathetic…,2025-10-13 21:27:40,2025-10-13 21:27:50,106
10441,RedDeadRedemption(RDR),Negative,... Watch this clip! CGalvSports streams Red Dead Redemption 2! clips.twitch.tv / MistyApathetic...,2025-10-13 21:27:40,2025-10-13 21:27:50,99
10441,RedDeadRedemption(RDR),Negative,Watch this clip! CGalvSports broadcasts Red Dead Redeeming 2! clips.tch.tv / MistyApathetic...,2025-10-13 21:27:40,2025-10-13 21:27:50,94
10441,RedDeadRedemption(RDR),Negative,.  . . Check out this clip! CGalvSports streaming Red Dead Redemption 2!  clips.twitch.tv/MistyApathetic…,2025-10-13 21:27:40,2025-10-13 21:27:50,106
10441,RedDeadRedemption(RDR),Negative,and  .  . . Check out this clip! CGalvSports streaming Red Dead Redemption 2!  clips.twitch.tv/MistyApathetic…,2025-10-13 21:27:40,2025-10-13 21:27:50,110
