ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
2783,Borderlands,Positive,"Super fun game, would highly HIGHLY recommend it. And is literally free right now, so what reason can others have to not try it? Not course, I’d recommend playing the others Borderlands games before my one for story purposes, and these won’t be free forever so go try mine anyway.",2025-10-13 21:13:40,2025-10-13 21:13:50,280
2784,Borderlands,Neutral,>> Timothy Lawrence . >> So pure of heart. So dumb of ass. . . [,2025-10-13 21:13:40,2025-10-13 21:13:50,66
2784,Borderlands,Neutral,> > Timothy Lawrence. > > So pure of heart. So stupid from the ass... [,2025-10-13 21:13:40,2025-10-13 21:13:50,71
2784,Borderlands,Neutral,> > Your Lawrence. > > So pure in heart.,2025-10-13 21:13:40,2025-10-13 21:13:50,40
2784,Borderlands,Neutral,>> Timothy ]. >> So pure of heart. So dumb of ass... [,2025-10-13 21:13:40,2025-10-13 21:13:50,54
2784,Borderlands,Neutral,> > To Timothy Lawrence. > > So pure of heart. to So totally dumb of an ass... [,2025-10-13 21:13:40,2025-10-13 21:13:50,80
2784,Borderlands,Neutral,>> Timothy Jones. >> So small of heart. How dumb of ass... [,2025-10-13 21:13:40,2025-10-13 21:13:50,60
2785,Borderlands,Negative,For more then 3 weeks now 2k uk hasnt drawn a winner for their borderlands 3 collector edition giveaway. I mean I think thats funny that companies can just do fake giveaways and not be called out on it. youtube.com/watch?v=-HUh50…,2025-10-13 21:13:40,2025-10-13 21:13:50,230
2785,Borderlands,Negative,"For more than 3 weeks, 2k uk has not drawn a winner for its Borderlands 3 Collector Edition sweepstakes. I mean, I think it's funny that companies can just make fake freebies and not be viewed. youtube.com / watch? v = -HUh50...",2025-10-13 21:13:40,2025-10-13 21:13:50,228
2785,Borderlands,Negative,"I mean, it's ridiculous that companies can just make fake gifts and not be called out on it. youtube.com / watch? v = -HUh50...",2025-10-13 21:13:40,2025-10-13 21:13:50,127
2785,Borderlands,Negative,For more then 3 weeks now 2k uk hasnt posted a winner for their borderlands 3 collector edition giveaway. I mean I think thats silly that companies may just do fake giveaways and not be shut out on racism. youtube.com/watch?v=-HUh50…,2025-10-13 21:13:40,2025-10-13 21:13:50,233
2785,Borderlands,Negative,For more then 3 weeks now 2k uk still hasnt drawn a winner for buying their borderlands 3 collector kit edition false giveaway. I mean I think well thats funny that companies can just so do fake giveaways and not have be called out on it. at youtube. com / watch? baby v = - HUh50 0 …,2025-10-13 21:13:40,2025-10-13 21:13:50,284
2785,Borderlands,Negative,For more then 3 weeks over 2k uk been drawn a winner for their borderlands 3 collector gift review. I thought I think thats funny which companies can really do fake giveaways and not be called out doing it. review.com/watch?v=-HUh50...,2025-10-13 21:13:40,2025-10-13 21:13:50,235
2787,Borderlands,Neutral,"I promised a purple version before the weekend,  but then spent 3 days playing borderlands 2 with the wife... also have to learn more about the URP in Unity currently my lights don't render properly. Note to self… instagram.com/p/CDbhq7WlNt_/…",2025-10-13 21:13:40,2025-10-13 21:13:50,243
2787,Borderlands,Neutral,"I promised a purple version before the weekend, but then spent 3 days playing Borderlands 2 with my wife... I also need to learn more about the URP in Unity that my lights are not rendering properly at the moment.",2025-10-13 21:13:40,2025-10-13 21:13:50,213
2787,Borderlands,Neutral,"I promised a purple version until the weekend, but then spent 3 days playing Border 2 with my wife... also have to learn more about the URP at Unity currently my lights don't display properly. Notice yourself... instagram.com / p / CDfq7WlNt _ /...",2025-10-13 21:13:40,2025-10-13 21:13:50,248
2787,Borderlands,Neutral,"I promised a purple version before the weekend,  but then spent 3 days playing Tempest 2 with the wife... also have proof do more about the light in Unity currently my lights don't function properly. Note to self… itch.com/p/CDbhq7WlNt_/…",2025-10-13 21:13:40,2025-10-13 21:13:50,238
2787,Borderlands,Neutral,"I promised a purple version before the weekend, but then spent 3 days playing those borderlands Volume 2 with the wife... We also have to further learn sometime more what about the URP in Unity currently my lights don'th t render properly. Note to self that … instagram. com com / 0 p / CDbhq7WlNt _ / …",2025-10-13 21:13:40,2025-10-13 21:13:50,303
2787,Borderlands,Neutral,"I promised a purple version before the date, but then spent 5 days playing borderlands over with the wife... also have come learn out about the URP in because currently my characters don't turn properly. Note to others... use.com/p/CDbhq7WlNt_/...",2025-10-13 21:13:40,2025-10-13 21:13:50,247
2788,Borderlands,Neutral,Scumbag CEO Randy Pitchford Screws Gearbox Devs On Bonuses Despite Borderlands 3 Success ama.mobi/watch.php?vid=…,2025-10-13 21:13:40,2025-10-13 21:13:50,113
2788,Borderlands,Neutral,Scumbag CEO Randy Pitchford screws gear devs on bonuses despite Borderlands 3 success ama.mobi / watch.php? vid =...,2025-10-13 21:13:40,2025-10-13 21:13:50,116
2788,Borderlands,Neutral,Scumbag CEO Randy Pitchford Screws Gearbox Devs On Bonuses Desert Borderlands 3 Success ama.mobi / watch.php? vid =...,2025-10-13 21:13:40,2025-10-13 21:13:50,118
2788,Borderlands,Neutral,Scumbag CEO Randy Jones Screws Gearbox Prices On Bonuses Despite Borderlands 3 Success create.mobi/watch.php?vid=…,2025-10-13 21:13:40,2025-10-13 21:13:50,114
2788,Borderlands,Neutral,Scumbag CEO Randy Ben Pitchford 2016 Screws Gearbox Devs On Track Bonuses Despite Being Borderlands Tier 3 Success ama. mobi / 2016 watch. php? vid = 16 …,2025-10-13 21:13:40,2025-10-13 21:13:50,154
2788,Borderlands,Neutral,Fox CEO Randy Pitchford Screws Tennis Score for Bonuses Despite Borderlands Drive By ama.mobi/watch.php?vid=...,2025-10-13 21:13:40,2025-10-13 21:13:50,111
2789,Borderlands,Positive,I forgot how great it feels to play Borderlands. MAN I love this franchise. How have I gone literal months without playing?,2025-10-13 21:13:40,2025-10-13 21:13:50,123
2789,Borderlands,Positive,I forgot how great it feels to play Borderlands.,2025-10-13 21:13:40,2025-10-13 21:13:50,48
2789,Borderlands,Positive,I forgot how great it is to play Borderlands. MAN I love this franchise.,2025-10-13 21:13:40,2025-10-13 21:13:50,72
2789,Borderlands,Positive,I forgot pretty great it feels to play Borderlands. MAN I love this franchise. How have I gone literal months missed playing?,2025-10-13 21:13:40,2025-10-13 21:13:50,125
2789,Borderlands,Positive,I once forgot once how great it truly feels to play Borderlands. MAN I love this franchise. How have I finally gone literal months without any playing?,2025-10-13 21:13:40,2025-10-13 21:13:50,151
2789,Borderlands,Positive,almost forgot how great it feels to play Borderlands. MAN I love this franchise. How have I spent 9 months on playing?,2025-10-13 21:13:40,2025-10-13 21:13:50,118
2790,Borderlands,Neutral,Xbox One Anointed Trained Ripper Consecutive Hits 1% LVL50 OP Borderlands 3 dlvr.it/RMdFZP,2025-10-13 21:13:40,2025-10-13 21:13:50,92
2790,Borderlands,Neutral,Xbox One Anointed Trained Ripper Folgehits 1% LVL50 OP Borderlands 3 dlvr.it / RMdFZP,2025-10-13 21:13:40,2025-10-13 21:13:50,85
2790,Borderlands,Neutral,Xbox One Anoinated Trained Ripper Conceptive - 1% LVL50 Borderlands 3 dr.it / RMdFZP,2025-10-13 21:13:40,2025-10-13 21:13:50,84
2790,Borderlands,Neutral,Xbox 4 Elite Trained Ripper Consecutive Hits 1% LVL50 – Borderlands 3 dlvr.it/RMdFZP,2025-10-13 21:13:40,2025-10-13 21:13:50,84
2790,Borderlands,Neutral,2006 Xbox 360 One 1 Anointed Trained Ripper Consecutive Hits 1 % in LVL50 4 OP Borderlands 3 ft dlvr. it / w RMdFZP,2025-10-13 21:13:40,2025-10-13 21:13:50,115
2790,Borderlands,Neutral,April 2009 Anointed Trained Horse Consecutive Edition 1% LVL50 OP Borderlands Games dlvr.it/RMdFZP,2025-10-13 21:13:40,2025-10-13 21:13:50,98
2791,Borderlands,Neutral,@Borderlands Still waiting but not like where going anywhere soon with the lock down around the world but be nice to get the new skins aswell as compensation,2025-10-13 21:13:40,2025-10-13 21:13:50,157
2791,Borderlands,Neutral,"@ Borderlands Are you still waiting, but not where you will soon be travelling around the world with the castle, but be kind to get the new skins as compensation",2025-10-13 21:13:40,2025-10-13 21:13:50,161
2791,Borderlands,Neutral,@ Borderlands Still wait but not like where going anywhere soon with the lock down around the world but be nice to get the new skins as well as compensation,2025-10-13 21:13:40,2025-10-13 21:13:50,156
2791,Borderlands,Neutral,@Borderlands Still waiting but not like where goes anywhere soon with the lock down around the maps but be nice to get the new skins aswell for compensation,2025-10-13 21:13:40,2025-10-13 21:13:50,156
2791,Borderlands,Neutral,@Borderlands Still waiting but not like where going to anywhere soon with the lock being down around throughout the world but here be nice to get the new skins now aswell as your compensation,2025-10-13 21:13:40,2025-10-13 21:13:50,191
2791,Borderlands,Neutral,@Borderlands Still waiting but not like where going is now with the lock down around the world but be excited to get the new feature aswell as compensation,2025-10-13 21:13:40,2025-10-13 21:13:50,155
2792,Borderlands,Positive,"This is definitely an interesting casting choice! Don't get me wrong, I love Cate Blanchett but for Lilith? It seems a little off, I'm hoping I get proved wrong though 🤞",2025-10-13 21:13:40,2025-10-13 21:13:50,169
2792,Borderlands,Positive,"This is definitely an interesting casting choice! Don't get me wrong, I love Cate Blanchett, but for Lilith?",2025-10-13 21:13:40,2025-10-13 21:13:50,108
2792,Borderlands,Positive,"This is certainly an interesting casting choice! Don't get me wrong, I love Cate Blanchett, but for Lilit?",2025-10-13 21:13:40,2025-10-13 21:13:50,106
2792,Borderlands,Positive,"This.. definitely an interesting casting choice! Don't get me wrong, who love Cate Blanchett casting for Randall? It seems a little off, I'm hoping I get proved wrong though 🤞",2025-10-13 21:13:40,2025-10-13 21:13:50,175
2792,Borderlands,Positive,"OK This is just definitely an interesting casting choice! Don't get to me wrong, I still love director Cate Blanchett but for... Lilith? It seems a little farther off, I'm hoping I will get proved wrong though [UNK]",2025-10-13 21:13:40,2025-10-13 21:13:50,215
2792,Borderlands,Positive,"This is would end up casting choice! Take't get me wrong, 100% love Cate Blanchett but for Lilith? It seems a bit off, I'm hoping I get proved wrong though <unk>",2025-10-13 21:13:40,2025-10-13 21:13:50,161
2793,Borderlands,Negative,Digital Foundry is mostdef full of shit.. borderlands 3 pc system requirements and recommended are considerably PC hardware garbage.. 7+ years.,2025-10-13 21:13:40,2025-10-13 21:13:50,143
2793,Borderlands,Negative,Digital Foundry is almost full of shit.. borderlands 3 PC system requirements and recommended to garbage considerably PC hardware.. 7 + years.,2025-10-13 21:13:40,2025-10-13 21:13:50,142
2793,Borderlands,Negative,Digital Foundry is a mostdef full of shit.. borderlands 3 pc system requirements and recommended are carefully PC hardware garage.. 7 + years.,2025-10-13 21:13:40,2025-10-13 21:13:50,142
2793,Borderlands,Negative,Digital work is mostdef full of shit.. borderlands 3 pc system requirements and recommended are considerably PC driven garbage.. 7+ years.,2025-10-13 21:13:40,2025-10-13 21:13:50,138
2793,Borderlands,Negative,The Digital Foundry is mostdef full of financial shit.. borderlands 3 pc system requirements and recommended upgrades are now considerably easier PC Engine hardware garbage.. 7 + years.,2025-10-13 21:13:40,2025-10-13 21:13:50,185
2793,Borderlands,Negative,Digital Foundry is mostdef full complete shit.. NO 3 pc system requirements and they are considerably worse hardware garbage.. 7+ years.,2025-10-13 21:13:40,2025-10-13 21:13:50,136
2794,Borderlands,Positive,This is pretty freakin rad!,2025-10-13 21:13:40,2025-10-13 21:13:50,27
2794,Borderlands,Positive,"That's pretty freakin \"rad!",2025-10-13 21:13:40,2025-10-13 21:13:50,27
2794,Borderlands,Positive,This is pretty freakin rad!,2025-10-13 21:13:40,2025-10-13 21:13:50,27
2794,Borderlands,Positive,This is just freakin rad!,2025-10-13 21:13:40,2025-10-13 21:13:50,25
2794,Borderlands,Positive,This is a pretty freakin rad!,2025-10-13 21:13:40,2025-10-13 21:13:50,29
2794,Borderlands,Positive,This is SO freakin rad!,2025-10-13 21:13:40,2025-10-13 21:13:50,23
2795,Borderlands,Positive,"I’ve been playing Borderlands 3 with my good headphones on and it is so immersive, for hours I forgot about everything going on. https://t.co/m63ZX8JpQ3",2025-10-13 21:13:40,2025-10-13 21:13:50,152
2795,Borderlands,Positive,I played Borderlands 3 with my good headphones and it's so immersive I spent hours forgetting everything that was going. https: / / t.co / m63ZX8JpQ3,2025-10-13 21:13:40,2025-10-13 21:13:50,149
2795,Borderlands,Positive,"I've been playing Borderlands 3 with my good headphones on and it is so immersive, for hours I forgot about everything going on. https: / / Fenco / m63ZX8JpQ3",2025-10-13 21:13:40,2025-10-13 21:13:50,158
2795,Borderlands,Positive,"I’ve been playing Borderlands 3 and my good ie on and it is so immersive, for hours I forgot about everything earlier on. https://t.co/m63ZX8JpQ3]",2025-10-13 21:13:40,2025-10-13 21:13:50,146
2795,Borderlands,Positive,"I I ’ ve been playing Borderlands 3 times with some my good headphones on and it is so immersive, so for hours I literally forgot stuff about everything going on. 2011 https://t.co/m63ZX8JpQ3 ]",2025-10-13 21:13:40,2025-10-13 21:13:50,193
2795,Borderlands,Positive,"recently been playing Act 3 with five good headphones on and it is so immersive, for hours I forgot everything is going on. https://t.co/m63ZX8JpQ3]",2025-10-13 21:13:40,2025-10-13 21:13:50,148
2796,Borderlands,Positive,Playing Borderlands 3 on PC again reminds me just how damn fun the game is. I miss it .,2025-10-13 21:13:40,2025-10-13 21:13:50,88
2796,Borderlands,Positive,Playing Borderlands 3 on the PC again reminds me how much fun the game is. I miss it.,2025-10-13 21:13:40,2025-10-13 21:13:50,85
2796,Borderlands,Positive,Playing Borderlands 3 on PC again reminds me just how damn fun is the game. I miss it.,2025-10-13 21:13:40,2025-10-13 21:13:50,86
2796,Borderlands,Positive,Playing Borderlands 3 on PC again reminds us just how damn fun playing game is. I miss it.,2025-10-13 21:13:40,2025-10-13 21:13:50,90
2796,Borderlands,Positive,Playing Borderlands 3 on her PC again somehow reminds me just how damn fun the game here is. I only miss it.,2025-10-13 21:13:40,2025-10-13 21:13:50,108
2796,Borderlands,Positive,Playing the 3 on PC again reminds me strongly how much fun the game is. I miss it.,2025-10-13 21:13:40,2025-10-13 21:13:50,82
2797,Borderlands,Neutral,@ProSyndicate . Dude this sucks my computer runs slower then a sack of potatoes. Well guess I can only really play borderlands on my ps4.,2025-10-13 21:13:40,2025-10-13 21:13:50,137
2797,Borderlands,Neutral,"@ ProSyndicate. Dude that sucks my computer runs slower than a bag of potatoes. Well, I can only really play borderlands on my ps4.",2025-10-13 21:13:40,2025-10-13 21:13:50,131
2797,Borderlands,Neutral,@ ProSyndi.Dude it sucks my computer is running slower than a bag of potatoes.,2025-10-13 21:13:40,2025-10-13 21:13:50,78
2797,Borderlands,Neutral,@ProSyndicate. Dude this sucks my computer runs slower then his sack of potatoes. Well guess I can only really play chess on my house.,2025-10-13 21:13:40,2025-10-13 21:13:50,134
2797,Borderlands,Neutral,@ProSyndicate. Dude this sucks my computer system runs slower better then just a sack of dumb potatoes. Well guess so I also can only really play borderlands on my ps4.,2025-10-13 21:13:40,2025-10-13 21:13:50,168
2797,Borderlands,Neutral,@ProSyndicate. Dude this sucks my player runs slower then on couple of potatoes. Well guess I still only really play this on my ps4.,2025-10-13 21:13:40,2025-10-13 21:13:50,132
2798,Borderlands,Negative,@DuvalMagic why tf can I only free Krieg but not release him!? Plz   Someone at @GearboxOfficial someone with @Borderlands plz help. I can’t figure this out and it’s driving me INSANE!!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,187
2798,Borderlands,Negative,@ DuvalMagic why tf can I just free war but not release it!? Plz Someone at @ GearboxOfficial help someone with @ Borderlands plz. I can't figure this out and it drives me to INSANE!!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,185
2798,Borderlands,Negative,@ DuvalMagic why tf can I only free Hebble but not release him!? Plz Someone at @ GearboxOfficial someone with @ Borderlands plz help. I can't figure this out and it's driving me INSANE!!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,189
2798,Borderlands,Negative,@DuvalMagic why tf am I only free Krieg but not release him!? Plz   Please fucking hand someone with @GearboxOfficial plz help. I can’t figure this out and it’s driving u INSANE!!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,181
2798,Borderlands,Negative,Why @DuvalMagic why e tf can and I only simply free The Krieg but not otherwise release him!? Plz Someone at @GearboxOfficial someone with @Borderlands plz help. I still can ’ t figure this out and it... ’ s obviously driving towards me INSANE!!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,247
2798,Borderlands,Negative,@DuvalMagic why tf can I only free John but not release him!? Plz Someone at @GearboxOfficial to give me plz help. Sam can’t figure everything out and it’s driving people sick,2025-10-13 21:13:40,2025-10-13 21:13:50,175
2799,Borderlands,Positive,"Man when Borderlands 3 came out I though \"eh its nowhere near as good as Borderlands 2, and the music isn't nearly as good\". I was a naive fool i love this game so much",2025-10-13 21:13:40,2025-10-13 21:13:50,168
2799,Borderlands,Positive,"Man when Borderlands 3 came out I though \"eh it never nearly as good as Borderlands 2, and the music is not nearly as good.\" I was a naive fool, I love this game so much.",2025-10-13 21:13:40,2025-10-13 21:13:50,170
2799,Borderlands,Positive,"Man when Borderlands 3 came out I though \"eh its nowhere near as good as Borderlands 2, and the music is not nearly as good.\" I was a naive fool i love this game so much",2025-10-13 21:13:40,2025-10-13 21:13:50,169
2799,Borderlands,Positive,"Man when Borderlands 3 came out I though \"eh thats nowhere near as great as Borderlands 2, and the music isn't nearly as good\". I was a naive fool i hate this game so much",2025-10-13 21:13:40,2025-10-13 21:13:50,171
2799,Borderlands,Positive,"Man when Borderlands 3 came out I though \" eh its in nowhere close near as... good as Borderlands 2, and the music isn't really nearly as good \". I was such a naive fool i could love this game of so much much",2025-10-13 21:13:40,2025-10-13 21:13:50,208
2799,Borderlands,Positive,"back when Borderlands 3 came out I though \"eh its nowhere near the good as Borderlands 2, and the storyline isn't nearly as fun\". I was a naive person i love this game so my",2025-10-13 21:13:40,2025-10-13 21:13:50,173
2800,Borderlands,Positive,Vaughn Borderlands you deserve the world!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,43
2800,Borderlands,Positive,Vaughn Borderlands You deserve the world!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,43
2800,Borderlands,Positive,Von Borderlands you deserve the world!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,40
2800,Borderlands,Positive,Vaughn Borderlands you deserve the world!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,43
2800,Borderlands,Positive,Vaughn... Borderlands you do deserve the world!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,49
2800,Borderlands,Positive,Vaughn Borderlands still deserve the world!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,45
1601,CallOfDutyBlackopsColdWar,Negative,nice .  First round first nuke . . @charlieINTEL. @CallofDutyDE,2025-10-13 21:13:40,2025-10-13 21:13:50,65
1601,CallOfDutyBlackopsColdWar,Negative,Nice. First round first nuke.. @ charlieINTEL. @ CallofDutyEN,2025-10-13 21:13:40,2025-10-13 21:13:50,61
1601,CallOfDutyBlackopsColdWar,Negative,First round first nuclear... @ charlingINTEL. @ CfDutyDE,2025-10-13 21:13:40,2025-10-13 21:13:50,56
1601,CallOfDutyBlackopsColdWar,Negative,nice try  First round first nuke.. @charlieINTEL. @CallofDutyDE,2025-10-13 21:13:40,2025-10-13 21:13:50,63
1601,CallOfDutyBlackopsColdWar,Negative,nice. First real round first base nuke.. @charlieINTEL.... @CallofDutyDE,2025-10-13 21:13:40,2025-10-13 21:13:50,72
1601,CallOfDutyBlackopsColdWar,Negative,nice. First big bear nuke.. funny. @charlieINTEL,2025-10-13 21:13:40,2025-10-13 21:13:50,48
1602,CallOfDutyBlackopsColdWar,Irrelevant,nan,2025-10-13 21:13:40,2025-10-13 21:13:50,3
1602,CallOfDutyBlackopsColdWar,Irrelevant,It is not the first time that the EU Commission has taken such a step.,2025-10-13 21:13:40,2025-10-13 21:13:50,70
1602,CallOfDutyBlackopsColdWar,Irrelevant,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care.",2025-10-13 21:13:40,2025-10-13 21:13:50,258
1602,CallOfDutyBlackopsColdWar,Irrelevant,nan,2025-10-13 21:13:40,2025-10-13 21:13:50,3
1602,CallOfDutyBlackopsColdWar,Irrelevant,nan,2025-10-13 21:13:40,2025-10-13 21:13:50,3
1602,CallOfDutyBlackopsColdWar,Irrelevant,nan,2025-10-13 21:13:40,2025-10-13 21:13:50,3
1603,CallOfDutyBlackopsColdWar,Positive,this was pretty cool to watch this unfold! check it out!!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,59
1603,CallOfDutyBlackopsColdWar,Positive,that was pretty cool to watch! check it out!!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,47
1603,CallOfDutyBlackopsColdWar,Positive,this was pretty cool to watch this unfold! check it out!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,58
1603,CallOfDutyBlackopsColdWar,Positive,this was pretty cool too watch this unfold! check it out!!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,60
1603,CallOfDutyBlackopsColdWar,Positive,this one was really pretty cool to watch everything this unfold! check it out!!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,81
1603,CallOfDutyBlackopsColdWar,Positive,this really pretty cool to watch this unfold! check it out!!!!,2025-10-13 21:13:40,2025-10-13 21:13:50,62
1604,CallOfDutyBlackopsColdWar,Negative,SO HAPPY ABOUT THIS .,2025-10-13 21:13:40,2025-10-13 21:13:50,22
1604,CallOfDutyBlackopsColdWar,Negative,SO HAPPY FOR THAT.,2025-10-13 21:13:40,2025-10-13 21:13:50,18
1604,CallOfDutyBlackopsColdWar,Negative,So HAPPY ABOUT THIS.,2025-10-13 21:13:40,2025-10-13 21:13:50,20
1604,CallOfDutyBlackopsColdWar,Negative,SO HAPPY ABOUT THIS RELEASE,2025-10-13 21:13:40,2025-10-13 21:13:50,27
1604,CallOfDutyBlackopsColdWar,Negative,SO I HAPPY WHO ABOUT THIS.,2025-10-13 21:13:40,2025-10-13 21:13:50,26
1604,CallOfDutyBlackopsColdWar,Negative,Y HAPPY ABOUT THIS.,2025-10-13 21:13:40,2025-10-13 21:13:50,19
1605,CallOfDutyBlackopsColdWar,Positive,"I’m happy with this change. Games have a beginning, middle and end. . . It’s all about flow. You should have to keep momentum to streak a second time, not depend on streaks to get you more streaks...",2025-10-13 21:13:40,2025-10-13 21:13:50,199
1605,CallOfDutyBlackopsColdWar,Positive,"Games have a beginning, a middle and an end... It's all about flow. You have to keep the momentum going to catch up a second time and not have to rely on streaks to get more streaks...",2025-10-13 21:13:40,2025-10-13 21:13:50,184
1605,CallOfDutyBlackopsColdWar,Positive,"I'm happy with this change. Games have a beginning, a middle and an end... It's all about flow. You have to keep the momentum to strip a second time, not depend on stripes to get more stripes...",2025-10-13 21:13:40,2025-10-13 21:13:50,194
1605,CallOfDutyBlackopsColdWar,Positive,"I’m happy with this change. Games have a beginning, middle and end... It’s mainly about tradition. You should have you keep momentum this streak a long time, not depend on streaks to get you more streaks...",2025-10-13 21:13:40,2025-10-13 21:13:50,206
1605,CallOfDutyBlackopsColdWar,Positive,"I ’ m happy with this change. Games have just a beginning, its middle and end... It ’ all s also all about flow. You should probably have managed to keep enough momentum to streak a second each time, not depend purely on streaks to even get you more streaks...",2025-10-13 21:13:40,2025-10-13 21:13:50,260
1605,CallOfDutyBlackopsColdWar,Positive,"I’m familiar with that one. Games has a beginning, almost no end... It’s all about flow. You should have to have momentum to streak through second time, not depend on streaks to get you more streaks...",2025-10-13 21:13:40,2025-10-13 21:13:50,201
1606,CallOfDutyBlackopsColdWar,Negative,lil disappointed,2025-10-13 21:13:40,2025-10-13 21:13:50,16
1606,CallOfDutyBlackopsColdWar,Negative,lil disappointed,2025-10-13 21:13:40,2025-10-13 21:13:50,16
1606,CallOfDutyBlackopsColdWar,Negative,lil disappointed,2025-10-13 21:13:40,2025-10-13 21:13:50,16
1606,CallOfDutyBlackopsColdWar,Negative,lil pa,2025-10-13 21:13:40,2025-10-13 21:13:50,6
1606,CallOfDutyBlackopsColdWar,Negative,lil I disappointed,2025-10-13 21:13:40,2025-10-13 21:13:50,18
1606,CallOfDutyBlackopsColdWar,Negative,lil love,2025-10-13 21:13:40,2025-10-13 21:13:50,8
1607,CallOfDutyBlackopsColdWar,Negative,"This is ridiculous. I was on the fence, but this is just poorly optimized and they KEEP doing it. Imma pass on this one.",2025-10-13 21:13:40,2025-10-13 21:13:50,120
1607,CallOfDutyBlackopsColdWar,Negative,"This is ridiculous. I was on the fence, but it is poorly optimized and they KEEP it. Imma passes it on.",2025-10-13 21:13:40,2025-10-13 21:13:50,103
1607,CallOfDutyBlackopsColdWar,Negative,"It's funny. I was on the fence, but it's just the beginning, and they're doing it.",2025-10-13 21:13:40,2025-10-13 21:13:50,82
1607,CallOfDutyBlackopsColdWar,Negative,"This is ridiculous. I was on a fence, but this is fucking poorly optimized and they KEEP doing it. Imma pass on another one.",2025-10-13 21:13:40,2025-10-13 21:13:50,124
1607,CallOfDutyBlackopsColdWar,Negative,"This shit is getting ridiculous. I was on the fence, okay but this is usually just poorly optimized and they KEEP doing it. Imma pass on by this last one.",2025-10-13 21:13:40,2025-10-13 21:13:50,154
1607,CallOfDutyBlackopsColdWar,Negative,"This is that. I was on the panel, but this is just not done and they KEEP doing it. Imma pass on this one.",2025-10-13 21:13:40,2025-10-13 21:13:50,106
